resume_id,resume_text,job_description,relevance_score,label
307,"Role: DevOps Engineer. Experience: 12 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Redis, C#, MySQL, Agile.","Looking for a DevOps Engineer with expertise in Scikit-Learn, SQL, Java, GraphQL, TensorFlow, GitHub, Kubernetes.",0.443351720054492,0
308,"Role: ML Engineer. Experience: 2 years of experience in ML Engineer.. Education: MS in Data Science. Skills: PostgreSQL, Python, DevOps, Cloud Computing, Data Science, TensorFlow.","Looking for a ML Engineer with expertise in Spark, TensorFlow, Keras, Excel, Deep Learning.",0.3308275560800902,0
309,"Role: Frontend Developer. Experience: 9 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Power BI, Jenkins, REST API, Angular, Data Analysis.","Looking for a ML Engineer with expertise in MongoDB, Linux, GraphQL, Data Science, GitHub.",0.04945672453767659,0
310,"Role: ML Engineer. Experience: 11 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Spark, Ansible, Jenkins, HTML, GraphQL.","Looking for a Frontend Developer with expertise in Data Analysis, Communication Skills, Data Science, Flask, HTML.",0.32290504828702116,0
311,"Role: Software Engineer. Experience: 2 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Angular, NumPy, Power BI.","Looking for a Software Engineer with expertise in Communication Skills, Deep Learning, Jenkins, Flask.",0.3105564811606846,0
312,"Role: DevOps Engineer. Experience: 11 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: React, Tableau, Data Science, Linux, Scrum, Elasticsearch, Problem Solving.","Looking for a DevOps Engineer with expertise in Flask, Deep Learning, Excel, Tableau.",0.6362487765340853,0
313,"Role: Data Scientist. Experience: 2 years of experience in Data Scientist.. Education: MS in Data Science. Skills: NLP, Flask, Django, Data Analysis, JavaScript, NoSQL, Data Science, Jenkins.","Looking for a Frontend Developer with expertise in MySQL, GitHub, GCP, Linux, Microservices.",0.30527507890090144,0
314,"Role: Frontend Developer. Experience: 11 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: Microservices, Machine Learning, Ansible, Java, C++, Jenkins, Linux.","Looking for a ML Engineer with expertise in React, Tableau, TensorFlow, Data Analysis, Redis, Python.",0.2929222791242992,0
315,"Role: DevOps Engineer. Experience: 15 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: REST API, Scrum, Deep Learning, HTML.","Looking for a Software Engineer with expertise in Python, Data Science, Express, Computer Vision, SQL, Communication Skills, Problem Solving.",0.14647657597220892,0
316,"Role: Data Scientist. Experience: 11 years of experience in Data Scientist.. Education: PhD in AI. Skills: SQL, Spark, NoSQL, C++, Hadoop, Machine Learning.","Looking for a ML Engineer with expertise in NumPy, REST API, Machine Learning, Selenium.",0.16178097308180245,0
317,"Role: Frontend Developer. Experience: 4 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Power BI, JavaScript, CI/CD, Deep Learning, PyTorch, C++, GCP.","Looking for a Software Engineer with expertise in CI/CD, Deep Learning, Django, Vue, Project Management, Scikit-Learn.",0.36689268655220614,0
318,"Role: DevOps Engineer. Experience: 15 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Data Science, Excel, HTML, Git.","Looking for a Frontend Developer with expertise in Pandas, CSS, C++, Data Analysis, Elasticsearch, Excel, Flask.",0.22828765872604254,0
319,"Role: Software Engineer. Experience: 5 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Vue, DevOps, Git, Express, FastAPI, Jenkins.","Looking for a ML Engineer with expertise in C++, Scikit-Learn, Vue, JavaScript, Power BI, Data Analysis, Linux.",0.22872299107616528,0
320,"Role: Software Engineer. Experience: 2 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Selenium, Angular, SQL.","Looking for a Software Engineer with expertise in Git, Selenium, Redis, Node.js, TypeScript, Data Analysis.",0.2948879137074452,0
321,"Role: Data Scientist. Experience: 15 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: REST API, Pandas, Angular, Terraform, Scrum, Jenkins, Cloud Computing.","Looking for a ML Engineer with expertise in Agile, Django, Scikit-Learn, Ansible, Keras, Kubernetes, REST API.",0.2945004811707351,0
322,"Role: Software Engineer. Experience: 9 years of experience in Software Engineer.. Education: PhD in AI. Skills: PostgreSQL, Scrum, Git, C++, C#, REST API.","Looking for a Frontend Developer with expertise in Scrum, Keras, MongoDB, GraphQL.",0.1949808462201866,0
323,"Role: Software Engineer. Experience: 2 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: C#, HTML, Kubernetes, Node.js, Machine Learning, NumPy, Python.","Looking for a ML Engineer with expertise in Machine Learning, GCP, Azure, Keras.",0.2793413122935324,0
324,"Role: Frontend Developer. Experience: 12 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Data Analysis, FastAPI, Express, Keras, Git, MongoDB.","Looking for a ML Engineer with expertise in Computer Vision, Data Analysis, Cloud Computing, Terraform, CI/CD.",0.36317524913103855,0
325,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: Elasticsearch, FastAPI, Pandas, Computer Vision, Git, CSS, Docker, C++.","Looking for a Data Scientist with expertise in Excel, Flask, CSS, NLP, Cloud Computing, Ansible, GCP.",0.4022955300887596,0
326,"Role: Software Engineer. Experience: 15 years of experience in Software Engineer.. Education: PhD in AI. Skills: Linux, CSS, HTML, Project Management, Java, Angular.","Looking for a ML Engineer with expertise in Terraform, MongoDB, Jenkins, GCP.",0.14294056242934594,0
327,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Power BI, Git, NoSQL, Scrum, NumPy.","Looking for a ML Engineer with expertise in Azure, SQL, Django, Excel, Git, Computer Vision.",0.2675126749480448,0
328,"Role: Frontend Developer. Experience: 7 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Computer Vision, Power BI, Cloud Computing, Excel, AWS, NumPy, MongoDB.","Looking for a Data Scientist with expertise in Communication Skills, Elasticsearch, Power BI, Agile, HTML, Microservices.",0.3972731971721886,0
329,"Role: Software Engineer. Experience: 11 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Communication Skills, Java, Project Management, Kubernetes, Scrum.","Looking for a DevOps Engineer with expertise in AWS, FastAPI, Terraform, JavaScript, Vue, Docker, Excel.",0.22991487301327274,0
330,"Role: Software Engineer. Experience: 1 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Keras, JavaScript, Terraform, GitHub, Computer Vision.","Looking for a Software Engineer with expertise in TypeScript, CI/CD, Keras, Microservices.",0.5327303541451696,0
331,"Role: Software Engineer. Experience: 3 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Tableau, Azure, Vue, Flask, Redis, HTML, React, Django.","Looking for a Data Scientist with expertise in Linux, PyTorch, Vue, Node.js, Azure, DevOps, Hadoop.",0.2790644013958129,0
332,"Role: Software Engineer. Experience: 7 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Communication Skills, GraphQL, MongoDB, GitHub, Express, Java, Keras, HTML.","Looking for a Frontend Developer with expertise in Power BI, Project Management, Scrum, AWS, TensorFlow, Node.js.",0.37851593233073894,0
333,"Role: Frontend Developer. Experience: 1 years of experience in Frontend Developer.. Education: PhD in AI. Skills: MongoDB, PyTorch, Spark.","Looking for a Frontend Developer with expertise in Terraform, AWS, C++, PyTorch, Project Management, REST API.",0.3859963287039251,0
334,"Role: ML Engineer. Experience: 3 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: TensorFlow, AWS, Communication Skills, DevOps, NumPy, PyTorch, Microservices.","Looking for a Software Engineer with expertise in C++, Vue, Pandas, TensorFlow.",0.40757663525908894,0
335,"Role: ML Engineer. Experience: 4 years of experience in ML Engineer.. Education: PhD in AI. Skills: Express, Elasticsearch, Kubernetes, C++.","Looking for a Software Engineer with expertise in Azure, Django, CSS, Communication Skills, Vue, Data Analysis.",0.20001622172084843,0
336,"Role: ML Engineer. Experience: 2 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: AWS, DevOps, Data Science, Excel, C++, Selenium.","Looking for a Frontend Developer with expertise in React, Data Analysis, Node.js, Flask, Project Management, HTML.",0.3319009754381598,0
337,"Role: ML Engineer. Experience: 5 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Data Science, Agile, GCP, Linux, Hadoop, TypeScript, DevOps, Data Analysis.","Looking for a ML Engineer with expertise in Computer Vision, Selenium, TensorFlow, Redis.",0.2867625096658048,0
338,"Role: Data Scientist. Experience: 13 years of experience in Data Scientist.. Education: PhD in AI. Skills: Linux, Scikit-Learn, Docker, Cloud Computing, Java.","Looking for a Frontend Developer with expertise in Selenium, Angular, GraphQL, Python, Problem Solving.",0.20833729820882585,0
339,"Role: ML Engineer. Experience: 4 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Git, REST API, Jenkins, NoSQL, Tableau.","Looking for a DevOps Engineer with expertise in PyTorch, Python, Vue, Java.",0.31301152165910495,0
340,"Role: Data Scientist. Experience: 8 years of experience in Data Scientist.. Education: MS in Data Science. Skills: Communication Skills, Computer Vision, AWS.","Looking for a Data Scientist with expertise in GCP, MySQL, Microservices, CSS.",0.2955319799402405,0
341,"Role: Frontend Developer. Experience: 13 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Hadoop, Node.js, Problem Solving.","Looking for a Data Scientist with expertise in JavaScript, Azure, REST API, Selenium, Flask, Python, CI/CD.",0.21498964709713053,0
342,"Role: DevOps Engineer. Experience: 1 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Express, Data Analysis, MongoDB.","Looking for a Frontend Developer with expertise in TensorFlow, Keras, PostgreSQL, Computer Vision, NLP, Kubernetes.",0.004582271436288615,0
343,"Role: Software Engineer. Experience: 8 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Project Management, GCP, MySQL, Linux.","Looking for a Software Engineer with expertise in Machine Learning, GraphQL, Data Analysis, Vue, NumPy.",0.3287611818541325,0
344,"Role: Frontend Developer. Experience: 8 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Scrum, Flask, Data Science.","Looking for a Frontend Developer with expertise in Jenkins, GitHub, MongoDB, Microservices.",0.3204209930560833,0
345,"Role: Frontend Developer. Experience: 2 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Python, Java, Cloud Computing, JavaScript, Selenium.","Looking for a Frontend Developer with expertise in Scrum, Redis, Linux, NumPy, Project Management.",0.3928894114016087,0
346,"Role: Software Engineer. Experience: 2 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: NLP, CI/CD, Data Science, Docker, TensorFlow.","Looking for a Software Engineer with expertise in TensorFlow, Redis, DevOps, MongoDB, NumPy, NLP.",0.515041738666403,0
347,"Role: ML Engineer. Experience: 8 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Git, Scrum, Hadoop, NumPy, CSS, Flask, Microservices, Excel.","Looking for a Data Scientist with expertise in GitHub, HTML, PyTorch, Java, Kubernetes.",0.16522514802700639,0
348,"Role: Data Scientist. Experience: 6 years of experience in Data Scientist.. Education: PhD in AI. Skills: Spark, Pandas, Scrum.","Looking for a ML Engineer with expertise in Azure, Scikit-Learn, Power BI, Angular, MySQL, NoSQL.",0.0646300249652515,0
349,"Role: ML Engineer. Experience: 11 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: SQL, DevOps, Cloud Computing, Express, Project Management, Machine Learning, React, C#.","Looking for a ML Engineer with expertise in AWS, Angular, PyTorch, Hadoop.",0.3573429344733041,0
350,"Role: ML Engineer. Experience: 13 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Java, Git, React, C++, MySQL, TypeScript.","Looking for a ML Engineer with expertise in Node.js, Problem Solving, TensorFlow, Kubernetes, Cloud Computing, MongoDB, Excel.",0.34394768068165144,0
351,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Cloud Computing, Scikit-Learn, Redis, Elasticsearch, SQL.","Looking for a Frontend Developer with expertise in Java, GCP, Tableau, React, MongoDB, Express.",0.24515892504665743,0
352,"Role: ML Engineer. Experience: 8 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Vue, NLP, Data Science, Deep Learning.","Looking for a Data Scientist with expertise in Computer Vision, PyTorch, Flask, Machine Learning, Vue, MongoDB, Java.",0.3494832015964122,0
353,"Role: Data Scientist. Experience: 1 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: REST API, Tableau, Angular, Scrum, Project Management, Django.","Looking for a Data Scientist with expertise in Hadoop, FastAPI, Jenkins, Deep Learning.",0.34396826807048053,0
354,"Role: Frontend Developer. Experience: 12 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Elasticsearch, Selenium, Tableau, NumPy, DevOps, Spark.","Looking for a Software Engineer with expertise in Project Management, TypeScript, Ansible, NumPy, NoSQL.",0.3133603253761592,0
355,"Role: Frontend Developer. Experience: 13 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: JavaScript, SQL, Pandas.","Looking for a DevOps Engineer with expertise in Keras, Problem Solving, NoSQL, Docker, Microservices, Node.js.",0.2007414418679768,0
356,"Role: DevOps Engineer. Experience: 8 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Java, Deep Learning, MySQL, Machine Learning, NumPy, GraphQL, GitHub.","Looking for a ML Engineer with expertise in DevOps, Power BI, Python, Scikit-Learn, MySQL, SQL.",0.30352339714447213,0
357,"Role: DevOps Engineer. Experience: 12 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Excel, JavaScript, Tableau, Elasticsearch, Computer Vision.","Looking for a Data Scientist with expertise in Agile, Problem Solving, MongoDB, Deep Learning.",0.17026430394529238,0
358,"Role: DevOps Engineer. Experience: 5 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: GraphQL, FastAPI, Elasticsearch, MongoDB, Angular, Spark, C++.","Looking for a Data Scientist with expertise in Communication Skills, Cloud Computing, Ansible, Redis, Linux.",0.2099241236091272,0
359,"Role: Software Engineer. Experience: 15 years of experience in Software Engineer.. Education: PhD in AI. Skills: PostgreSQL, Python, Data Science, MongoDB, GraphQL, CI/CD.","Looking for a Frontend Developer with expertise in Angular, Node.js, Azure, Java, DevOps, NoSQL, Tableau.",0.19388894249168825,0
360,"Role: Data Scientist. Experience: 1 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: GCP, Django, Hadoop, Scrum, Cloud Computing, Java, Agile, AWS.","Looking for a Frontend Developer with expertise in Data Analysis, Vue, Angular, Pandas, Cloud Computing, Agile.",0.40103124108108246,0
361,"Role: Frontend Developer. Experience: 10 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: REST API, Flask, Kubernetes, Django, Cloud Computing, CSS, Vue, React.","Looking for a DevOps Engineer with expertise in NoSQL, Vue, Power BI, Terraform.",0.17934715925625175,0
362,"Role: Frontend Developer. Experience: 13 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Vue, C#, Ansible, GCP, CSS, AWS.","Looking for a Data Scientist with expertise in Cloud Computing, Machine Learning, Power BI, Ansible, Selenium, HTML.",0.19539020885568617,0
363,"Role: Software Engineer. Experience: 12 years of experience in Software Engineer.. Education: MS in Data Science. Skills: C#, Keras, REST API, Tableau, Redis, NoSQL, C++, Pandas.","Looking for a ML Engineer with expertise in GitHub, Redis, Microservices, Machine Learning.",0.33769942815219567,0
364,"Role: Data Scientist. Experience: 8 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Tableau, Python, TensorFlow, Agile, Communication Skills.","Looking for a DevOps Engineer with expertise in TensorFlow, Scikit-Learn, Angular, Data Analysis, Terraform.",0.2276344846758575,0
365,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: C#, Problem Solving, Git.","Looking for a Software Engineer with expertise in PyTorch, Scrum, Django, Java, NLP, REST API.",0.26161519376465175,0
366,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Elasticsearch, GraphQL, JavaScript, GCP, Angular.","Looking for a DevOps Engineer with expertise in Tableau, Scikit-Learn, PyTorch, Cloud Computing, PostgreSQL, MongoDB.",0.41200700098346854,0
367,"Role: Frontend Developer. Experience: 2 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: AWS, FastAPI, Deep Learning, Python, MongoDB, Ansible.","Looking for a DevOps Engineer with expertise in C++, Azure, Problem Solving, SQL, C#.",0.1905618629029264,0
368,"Role: Data Scientist. Experience: 12 years of experience in Data Scientist.. Education: PhD in AI. Skills: Selenium, GitHub, TypeScript, Vue, CI/CD.","Looking for a Data Scientist with expertise in Excel, Data Analysis, Tableau, Kubernetes, Docker.",0.3131943067896542,0
369,"Role: Software Engineer. Experience: 14 years of experience in Software Engineer.. Education: PhD in AI. Skills: Data Analysis, Kubernetes, Django, React.","Looking for a Software Engineer with expertise in Deep Learning, Agile, TypeScript, C++, NLP, Node.js, Redis.",0.24935189854085318,0
370,"Role: DevOps Engineer. Experience: 2 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: C++, Elasticsearch, Linux, NLP, MongoDB, Cloud Computing, Scikit-Learn, Ansible.","Looking for a Data Scientist with expertise in Azure, Jenkins, Spark, MySQL, Angular, REST API, Kubernetes.",0.28819821022309366,0
371,"Role: Frontend Developer. Experience: 2 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Microservices, Project Management, HTML, NumPy, Data Analysis, Spark, Python.","Looking for a Data Scientist with expertise in Angular, Kubernetes, Java, Scikit-Learn, GitHub, Git, Scrum.",0.2457498240647924,0
372,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Pandas, GCP, Hadoop.","Looking for a ML Engineer with expertise in Excel, Linux, GCP, Ansible, TensorFlow.",0.45635724017354906,0
373,"Role: Software Engineer. Experience: 11 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Django, Communication Skills, Microservices, GCP, Problem Solving, Cloud Computing, GitHub.","Looking for a ML Engineer with expertise in GraphQL, Pandas, Redis, Communication Skills, CI/CD, Angular, Computer Vision.",0.22729867815735133,0
374,"Role: ML Engineer. Experience: 5 years of experience in ML Engineer.. Education: MS in Data Science. Skills: MongoDB, TensorFlow, Redis.","Looking for a Data Scientist with expertise in Cloud Computing, Communication Skills, JavaScript, Agile, Excel, Keras, Flask.",0.1083193784067563,0
375,"Role: Frontend Developer. Experience: 8 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: GraphQL, NumPy, Linux, Data Science, Cloud Computing.","Looking for a Data Scientist with expertise in GitHub, Excel, Agile, Microservices, Deep Learning, JavaScript.",0.2918706174522179,0
376,"Role: ML Engineer. Experience: 15 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: Ansible, TensorFlow, Git, GitHub.","Looking for a ML Engineer with expertise in Microservices, Computer Vision, FastAPI, React, CSS.",0.2804677355083371,0
377,"Role: DevOps Engineer. Experience: 12 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: JavaScript, Kubernetes, HTML, FastAPI, PostgreSQL, PyTorch.","Looking for a ML Engineer with expertise in CSS, Keras, GraphQL, MongoDB.",0.2550255510398274,0
378,"Role: Frontend Developer. Experience: 4 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Tableau, Keras, MongoDB, Computer Vision, TypeScript, GCP, GraphQL, REST API.","Looking for a Frontend Developer with expertise in Cloud Computing, Deep Learning, Scrum, GCP.",0.47568972917499414,0
379,"Role: Software Engineer. Experience: 9 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Azure, GCP, PostgreSQL, JavaScript, Pandas.","Looking for a Frontend Developer with expertise in CSS, Redis, Power BI, Project Management.",0.24609496000042733,0
380,"Role: DevOps Engineer. Experience: 11 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Node.js, AWS, Terraform, Problem Solving, Project Management, FastAPI, C#, PyTorch.","Looking for a DevOps Engineer with expertise in GraphQL, C++, Machine Learning, Selenium, Scrum, Keras, AWS.",0.4861838554537672,0
381,"Role: DevOps Engineer. Experience: 14 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: TensorFlow, Microservices, CI/CD, Linux, MySQL, GraphQL, TypeScript, Problem Solving.","Looking for a DevOps Engineer with expertise in Deep Learning, Flask, Django, Communication Skills, Problem Solving.",0.44715081167636705,0
382,"Role: Frontend Developer. Experience: 5 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Pandas, GCP, Power BI, Python, Express, DevOps, Project Management.","Looking for a Frontend Developer with expertise in Elasticsearch, Machine Learning, Excel, PostgreSQL, Hadoop, MySQL, Scikit-Learn.",0.3740853412694389,0
383,"Role: Frontend Developer. Experience: 4 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Angular, Express, Elasticsearch, Power BI, Azure.","Looking for a Frontend Developer with expertise in Kubernetes, Excel, NLP, Communication Skills, REST API.",0.3237673339133167,0
384,"Role: Data Scientist. Experience: 14 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: NumPy, GraphQL, Terraform, C++.","Looking for a DevOps Engineer with expertise in Data Science, Azure, AWS, Spark, Pandas, Selenium, React.",0.3387404515278383,0
385,"Role: DevOps Engineer. Experience: 11 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Flask, Node.js, Project Management, Keras.","Looking for a Data Scientist with expertise in MySQL, C#, Machine Learning, Pandas.",0.26438085765788655,0
386,"Role: DevOps Engineer. Experience: 7 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Django, Problem Solving, DevOps, Terraform, NLP, Scrum, Microservices.","Looking for a DevOps Engineer with expertise in Scrum, DevOps, Node.js, Power BI, Pandas, Terraform.",0.5644533022756246,0
387,"Role: DevOps Engineer. Experience: 4 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Deep Learning, C++, Power BI, Keras.","Looking for a Data Scientist with expertise in Spark, SQL, NLP, NumPy, Deep Learning.",0.2928936332475338,0
388,"Role: Software Engineer. Experience: 12 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Deep Learning, Data Science, Communication Skills, GraphQL.","Looking for a Software Engineer with expertise in JavaScript, AWS, Django, GraphQL, Communication Skills, NLP.",0.42832807381204496,0
389,"Role: Frontend Developer. Experience: 4 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Flask, DevOps, Pandas, MongoDB.","Looking for a Data Scientist with expertise in Keras, Excel, PyTorch, Redis, Deep Learning, Jenkins.",0.023183369905229755,0
390,"Role: Software Engineer. Experience: 8 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Vue, Deep Learning, Machine Learning.","Looking for a DevOps Engineer with expertise in GraphQL, MySQL, Scrum, Selenium.",0.09488849968455047,0
391,"Role: ML Engineer. Experience: 6 years of experience in ML Engineer.. Education: PhD in AI. Skills: PostgreSQL, Node.js, Agile, Keras, Selenium, Java, Spark.","Looking for a Frontend Developer with expertise in Docker, Terraform, Excel, PostgreSQL, CSS, Express, Git.",0.2393977554408962,0
392,"Role: DevOps Engineer. Experience: 2 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Computer Vision, TensorFlow, CSS, Deep Learning, Cloud Computing, AWS, Machine Learning.","Looking for a Software Engineer with expertise in Scikit-Learn, Linux, Docker, Deep Learning, GraphQL, Data Science.",0.14067532780127362,0
393,"Role: Software Engineer. Experience: 5 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Hadoop, Python, Ansible, Redis, Java.","Looking for a Frontend Developer with expertise in NumPy, Redis, Kubernetes, Machine Learning, Ansible, Elasticsearch, HTML.",0.2246729012664399,0
394,"Role: DevOps Engineer. Experience: 1 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Terraform, REST API, AWS, Excel, PostgreSQL.","Looking for a Software Engineer with expertise in Terraform, PyTorch, NumPy, Project Management.",0.24247452644676126,0
395,"Role: Data Scientist. Experience: 14 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: MySQL, CI/CD, Docker, Git.","Looking for a Frontend Developer with expertise in CI/CD, Django, NLP, AWS.",0.213939227142334,0
396,"Role: Data Scientist. Experience: 14 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Python, NoSQL, JavaScript, CSS.","Looking for a Data Scientist with expertise in React, NumPy, Vue, Azure, GCP, Ansible, Tableau.",0.38680406854814897,0
397,"Role: ML Engineer. Experience: 1 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Azure, Jenkins, Redis, Problem Solving.","Looking for a ML Engineer with expertise in GraphQL, Java, Hadoop, Machine Learning.",0.3761498667092363,0
398,"Role: Software Engineer. Experience: 3 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Redis, Project Management, Elasticsearch, React, Data Analysis.","Looking for a Frontend Developer with expertise in Computer Vision, Data Analysis, GCP, MySQL, HTML, JavaScript, Tableau.",0.19176868659931007,0
399,"Role: Frontend Developer. Experience: 14 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: Redis, AWS, PyTorch, MongoDB, Express.","Looking for a Data Scientist with expertise in Node.js, MongoDB, Docker, FastAPI, DevOps, GraphQL.",0.4623657966569371,0
400,"Role: Frontend Developer. Experience: 2 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: Node.js, Problem Solving, Elasticsearch, Angular, Git, Tableau, GCP, PostgreSQL.","Looking for a Frontend Developer with expertise in Project Management, AWS, Azure, Computer Vision, Machine Learning, Django, GraphQL.",0.33549930603338995,0
401,"Role: DevOps Engineer. Experience: 13 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Jenkins, Machine Learning, GitHub, Scrum, CI/CD, SQL, TensorFlow, REST API.","Looking for a Frontend Developer with expertise in Elasticsearch, Django, DevOps, GraphQL, CI/CD, Spark.",0.49494860682539626,0
402,"Role: DevOps Engineer. Experience: 9 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Express, Communication Skills, Spark, FastAPI, TensorFlow, HTML.","Looking for a DevOps Engineer with expertise in React, Selenium, C#, Microservices, Ansible, CI/CD.",0.3718842623934664,0
403,"Role: Frontend Developer. Experience: 9 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: C#, Hadoop, Selenium.","Looking for a Data Scientist with expertise in Redis, MySQL, Power BI, Docker, Express, Deep Learning, Selenium.",0.1550461740310406,0
404,"Role: Data Scientist. Experience: 3 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Scrum, NLP, Spark, Cloud Computing.","Looking for a Data Scientist with expertise in Deep Learning, TensorFlow, Python, REST API, Terraform, Git.",0.3403276511309322,0
405,"Role: Data Scientist. Experience: 11 years of experience in Data Scientist.. Education: MS in Data Science. Skills: Git, Django, NLP, Excel, Python, Jenkins, C#.","Looking for a Software Engineer with expertise in NoSQL, Elasticsearch, Deep Learning, Azure.",0.24108155972036568,0
406,"Role: Frontend Developer. Experience: 4 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: Keras, Elasticsearch, Java, REST API, Node.js.","Looking for a Software Engineer with expertise in Git, Hadoop, Scrum, Data Analysis, Kubernetes, React.",0.2621637760257207,0
407,"Role: Frontend Developer. Experience: 14 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Communication Skills, Jenkins, Redis, Project Management, Scikit-Learn, HTML.","Looking for a Frontend Developer with expertise in Machine Learning, GraphQL, NLP, MongoDB, Azure.",0.23588460310357706,0
408,"Role: DevOps Engineer. Experience: 7 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Data Analysis, NoSQL, MongoDB, Excel, Django, Project Management.","Looking for a DevOps Engineer with expertise in Hadoop, JavaScript, TensorFlow, NumPy.",0.4260789059149938,0
409,"Role: ML Engineer. Experience: 1 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: Agile, Ansible, Scikit-Learn, Project Management, Machine Learning, Data Science, Pandas, C++.","Looking for a Data Scientist with expertise in Kubernetes, CSS, MongoDB, TypeScript, Java, Elasticsearch.",0.369293263179606,0
