resume_id,resume_text,job_description,relevance_score,label,processed_resume,processed_jd,skill_overlap,cosine_similarity
379,"Role: Software Engineer. Experience: 9 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Azure, GCP, PostgreSQL, JavaScript, Pandas.","Looking for a Frontend Developer with expertise in CSS, Redis, Power BI, Project Management.",0.2460949600004273,0,role software engineer experience 9 year experience software engineer education self teach developer skill azure gcp postgresql javascript pandas,look frontend developer expertise css redis power bi project management,0.0,0.7583509018675729
380,"Role: DevOps Engineer. Experience: 11 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Node.js, AWS, Terraform, Problem Solving, Project Management, FastAPI, C#, PyTorch.","Looking for a DevOps Engineer with expertise in GraphQL, C++, Machine Learning, Selenium, Scrum, Keras, AWS.",0.4861838554537672,0,role devops engineer experience 11 year experience devops engineer education bs computer science skill node.js aws terraform problem solving project management fastapi c pytorch,look devops engineer expertise graphql c++ machine learning selenium scrum keras aws,0.25,0.7381042954696602
381,"Role: DevOps Engineer. Experience: 14 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: TensorFlow, Microservices, CI/CD, Linux, MySQL, GraphQL, TypeScript, Problem Solving.","Looking for a DevOps Engineer with expertise in Deep Learning, Flask, Django, Communication Skills, Problem Solving.",0.447150811676367,0,role devops engineer experience 14 year experience devops engineer education bs computer science skill tensorflow microservices ci cd linux mysql graphql typescript problem solving,look devops engineer expertise deep learning flask django communication skills problem solving,0.3333333333333333,0.8043516867057441
382,"Role: Frontend Developer. Experience: 5 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Pandas, GCP, Power BI, Python, Express, DevOps, Project Management.","Looking for a Frontend Developer with expertise in Elasticsearch, Machine Learning, Excel, PostgreSQL, Hadoop, MySQL, Scikit-Learn.",0.3740853412694389,0,role frontend developer experience 5 year experience frontend developer education ms data science skill panda gcp power bi python express devops project management,look frontend developer expertise elasticsearch machine learning excel postgresql hadoop mysql scikit learn,0.0,0.7519410723044844
383,"Role: Frontend Developer. Experience: 4 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Angular, Express, Elasticsearch, Power BI, Azure.","Looking for a Frontend Developer with expertise in Kubernetes, Excel, NLP, Communication Skills, REST API.",0.3237673339133167,0,role frontend developer experience 4 year experience frontend developer education phd ai skill angular express elasticsearch power bi azure,look frontend developer expertise kubernetes excel nlp communication skills rest api,0.0,0.8008352071607759
384,"Role: Data Scientist. Experience: 14 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: NumPy, GraphQL, Terraform, C++.","Looking for a DevOps Engineer with expertise in Data Science, Azure, AWS, Spark, Pandas, Selenium, React.",0.3387404515278383,0,role data scientist experience 14 year experience data scientist education self teach developer skill numpy graphql terraform c++,look devops engineer expertise data science azure aws spark pandas selenium react,0.0,0.6284902613481533
385,"Role: DevOps Engineer. Experience: 11 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Flask, Node.js, Project Management, Keras.","Looking for a Data Scientist with expertise in MySQL, C#, Machine Learning, Pandas.",0.2643808576578865,0,role devops engineer experience 11 year experience devops engineer education ms data science skill flask node.js project management keras,look data scientist expertise mysql c machine learning pandas,0.0,0.6895108375246554
386,"Role: DevOps Engineer. Experience: 7 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Django, Problem Solving, DevOps, Terraform, NLP, Scrum, Microservices.","Looking for a DevOps Engineer with expertise in Scrum, DevOps, Node.js, Power BI, Pandas, Terraform.",0.5644533022756246,0,role devops engineer experience 7 year experience devops engineer education bs computer science skill django problem solving devops terraform nlp scrum microservices,look devops engineer expertise scrum devops node.js power bi pandas terraform,0.5,0.8039946428806454
387,"Role: DevOps Engineer. Experience: 4 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Deep Learning, C++, Power BI, Keras.","Looking for a Data Scientist with expertise in Spark, SQL, NLP, NumPy, Deep Learning.",0.2928936332475338,0,role devops engineer experience 4 year experience devops engineer education ms data science skill deep learning c++ power bi keras,look data scientist expertise spark sql nlp numpy deep learning,0.2,0.7385877922262015
388,"Role: Software Engineer. Experience: 12 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Deep Learning, Data Science, Communication Skills, GraphQL.","Looking for a Software Engineer with expertise in JavaScript, AWS, Django, GraphQL, Communication Skills, NLP.",0.4283280738120449,0,role software engineer experience 12 year experience software engineer education bs computer science skill deep learning data science communication skills graphql,look software engineer expertise javascript aws django graphql communication skills nlp,0.3333333333333333,0.7717470107992733
389,"Role: Frontend Developer. Experience: 4 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Flask, DevOps, Pandas, MongoDB.","Looking for a Data Scientist with expertise in Keras, Excel, PyTorch, Redis, Deep Learning, Jenkins.",0.0231833699052297,0,role frontend developer experience 4 year experience frontend developer education ms data science skill flask devops pandas mongodb,look data scientist expertise keras excel pytorch redis deep learning jenkins,0.0,0.6460902524457381
390,"Role: Software Engineer. Experience: 8 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Vue, Deep Learning, Machine Learning.","Looking for a DevOps Engineer with expertise in GraphQL, MySQL, Scrum, Selenium.",0.0948884996845504,0,role software engineer experience 8 year experience software engineer education bs computer science skill vue deep learning machine learning,look devops engineer expertise graphql mysql scrum selenium,0.0,0.579989525801532
391,"Role: ML Engineer. Experience: 6 years of experience in ML Engineer.. Education: PhD in AI. Skills: PostgreSQL, Node.js, Agile, Keras, Selenium, Java, Spark.","Looking for a Frontend Developer with expertise in Docker, Terraform, Excel, PostgreSQL, CSS, Express, Git.",0.2393977554408962,0,role ml engineer experience 6 year experience ml engineer education phd ai skill postgresql node.js agile keras selenium java spark,look frontend developer expertise docker terraform excel postgresql css express git,0.14285714285714285,0.6802524263938813
392,"Role: DevOps Engineer. Experience: 2 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Computer Vision, TensorFlow, CSS, Deep Learning, Cloud Computing, AWS, Machine Learning.","Looking for a Software Engineer with expertise in Scikit-Learn, Linux, Docker, Deep Learning, GraphQL, Data Science.",0.1406753278012736,0,role devops engineer experience 2 year experience devops engineer education phd ai skill computer vision tensorflow css deep learning cloud computing aws machine learning,look software engineer expertise scikit learn linux docker deep learning graphql data science,0.16666666666666666,0.8594167545188486
393,"Role: Software Engineer. Experience: 5 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Hadoop, Python, Ansible, Redis, Java.","Looking for a Frontend Developer with expertise in NumPy, Redis, Kubernetes, Machine Learning, Ansible, Elasticsearch, HTML.",0.2246729012664399,0,role software engineer experience 5 year experience software engineer education ms data science skill hadoop python ansible redis java,look frontend developer expertise numpy redis kubernetes machine learning ansible elasticsearch html,0.2857142857142857,0.7655721124151433
394,"Role: DevOps Engineer. Experience: 1 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Terraform, REST API, AWS, Excel, PostgreSQL.","Looking for a Software Engineer with expertise in Terraform, PyTorch, NumPy, Project Management.",0.2424745264467612,0,role devops engineer experience 1 year experience devops engineer education ms data science skill terraform rest api aws excel postgresql,look software engineer expertise terraform pytorch numpy project management,0.25,0.7495228053820424
395,"Role: Data Scientist. Experience: 14 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: MySQL, CI/CD, Docker, Git.","Looking for a Frontend Developer with expertise in CI/CD, Django, NLP, AWS.",0.213939227142334,0,role data scientist experience 14 year experience data scientist education self teach developer skill mysql ci cd docker git,look frontend developer expertise ci cd django nlp aws,0.25,0.6803538319341459
396,"Role: Data Scientist. Experience: 14 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Python, NoSQL, JavaScript, CSS.","Looking for a Data Scientist with expertise in React, NumPy, Vue, Azure, GCP, Ansible, Tableau.",0.3868040685481489,0,role data scientist experience 14 year experience data scientist education self teach developer skill python nosql javascript css,look data scientist expertise react numpy vue azure gcp ansible tableau,0.0,0.40112848030435605
397,"Role: ML Engineer. Experience: 1 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Azure, Jenkins, Redis, Problem Solving.","Looking for a ML Engineer with expertise in GraphQL, Java, Hadoop, Machine Learning.",0.3761498667092363,0,role ml engineer experience 1 year experience ml engineer education ms data science skill azure jenkins redis problem solving,look ml engineer expertise graphql java hadoop machine learning,0.0,0.7153890918405645
398,"Role: Software Engineer. Experience: 3 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Redis, Project Management, Elasticsearch, React, Data Analysis.","Looking for a Frontend Developer with expertise in Computer Vision, Data Analysis, GCP, MySQL, HTML, JavaScript, Tableau.",0.19176868659931,0,role software engineer experience 3 year experience software engineer education bs computer science skill redis project management elasticsearch react data analysis,look frontend developer expertise computer vision data analysis gcp mysql html javascript tableau,0.14285714285714285,0.75502566028868
399,"Role: Frontend Developer. Experience: 14 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: Redis, AWS, PyTorch, MongoDB, Express.","Looking for a Data Scientist with expertise in Node.js, MongoDB, Docker, FastAPI, DevOps, GraphQL.",0.4623657966569371,0,role frontend developer experience 14 year experience frontend developer education bs computer science skill redis aws pytorch mongodb express,look data scientist expertise node.js mongodb docker fastapi devops graphql,0.16666666666666666,0.5458194925514553
400,"Role: Frontend Developer. Experience: 2 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: Node.js, Problem Solving, Elasticsearch, Angular, Git, Tableau, GCP, PostgreSQL.","Looking for a Frontend Developer with expertise in Project Management, AWS, Azure, Computer Vision, Machine Learning, Django, GraphQL.",0.3354993060333899,0,role frontend developer experience 2 year experience frontend developer education bs computer science skill node.js problem solving elasticsearch angular git tableau gcp postgresql,look frontend developer expertise project management aws azure computer vision machine learning django graphql,0.0,0.8566653296135068
401,"Role: DevOps Engineer. Experience: 13 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Jenkins, Machine Learning, GitHub, Scrum, CI/CD, SQL, TensorFlow, REST API.","Looking for a Frontend Developer with expertise in Elasticsearch, Django, DevOps, GraphQL, CI/CD, Spark.",0.4949486068253962,0,role devops engineer experience 13 year experience devops engineer education phd ai skill jenkins machine learning github scrum ci cd sql tensorflow rest api,look frontend developer expertise elasticsearch django devops graphql ci cd spark,0.3333333333333333,0.7805038557228884
402,"Role: DevOps Engineer. Experience: 9 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Express, Communication Skills, Spark, FastAPI, TensorFlow, HTML.","Looking for a DevOps Engineer with expertise in React, Selenium, C#, Microservices, Ansible, CI/CD.",0.3718842623934664,0,role devops engineer experience 9 year experience devops engineer education self teach developer skill express communication skills spark fastapi tensorflow html,look devops engineer expertise react selenium c microservices ansible ci cd,0.14285714285714285,0.6084040549800936
403,"Role: Frontend Developer. Experience: 9 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: C#, Hadoop, Selenium.","Looking for a Data Scientist with expertise in Redis, MySQL, Power BI, Docker, Express, Deep Learning, Selenium.",0.1550461740310406,0,role frontend developer experience 9 year experience frontend developer education ms data science skill c hadoop selenium,look data scientist expertise redis mysql power bi docker express deep learning selenium,0.14285714285714285,0.7229385489137434
404,"Role: Data Scientist. Experience: 3 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Scrum, NLP, Spark, Cloud Computing.","Looking for a Data Scientist with expertise in Deep Learning, TensorFlow, Python, REST API, Terraform, Git.",0.3403276511309322,0,role data scientist experience 3 year experience data scientist education self teach developer skill scrum nlp spark cloud computing,look data scientist expertise deep learning tensorflow python rest api terraform git,0.0,0.68384896372393
405,"Role: Data Scientist. Experience: 11 years of experience in Data Scientist.. Education: MS in Data Science. Skills: Git, Django, NLP, Excel, Python, Jenkins, C#.","Looking for a Software Engineer with expertise in NoSQL, Elasticsearch, Deep Learning, Azure.",0.2410815597203656,0,role data scientist experience 11 year experience data scientist education ms data science skill git django nlp excel python jenkins c,look software engineer expertise nosql elasticsearch deep learning azure,0.0,0.5751878965326808
406,"Role: Frontend Developer. Experience: 4 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: Keras, Elasticsearch, Java, REST API, Node.js.","Looking for a Software Engineer with expertise in Git, Hadoop, Scrum, Data Analysis, Kubernetes, React.",0.2621637760257207,0,role frontend developer experience 4 year experience frontend developer education bs computer science skill keras elasticsearch java rest api node.js,look software engineer expertise git hadoop scrum data analysis kubernetes react,0.0,0.7895259507897827
407,"Role: Frontend Developer. Experience: 14 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Communication Skills, Jenkins, Redis, Project Management, Scikit-Learn, HTML.","Looking for a Frontend Developer with expertise in Machine Learning, GraphQL, NLP, MongoDB, Azure.",0.235884603103577,0,role frontend developer experience 14 year experience frontend developer education ms data science skill communication skills jenkins redis project management scikit learn html,look frontend developer expertise machine learning graphql nlp mongodb azure,0.0,0.6778546651009562
408,"Role: DevOps Engineer. Experience: 7 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Data Analysis, NoSQL, MongoDB, Excel, Django, Project Management.","Looking for a DevOps Engineer with expertise in Hadoop, JavaScript, TensorFlow, NumPy.",0.4260789059149938,0,role devops engineer experience 7 year experience devops engineer education phd ai skill data analysis nosql mongodb excel django project management,look devops engineer expertise hadoop javascript tensorflow numpy,0.2,0.553546954129937
409,"Role: ML Engineer. Experience: 1 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: Agile, Ansible, Scikit-Learn, Project Management, Machine Learning, Data Science, Pandas, C++.","Looking for a Data Scientist with expertise in Kubernetes, CSS, MongoDB, TypeScript, Java, Elasticsearch.",0.369293263179606,0,role ml engineer experience 1 year experience ml engineer education self teach developer skill agile ansible scikit learn project management machine learning data science pandas c++,look data scientist expertise kubernetes css mongodb typescript java elasticsearch,0.0,0.4933118652995094
410,"Role: Data Scientist. Experience: 6 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Pandas, Power BI, REST API, C#, Spark, C++, CI/CD.","Looking for a DevOps Engineer with expertise in Java, Python, Data Analysis, GCP, Hadoop, HTML, Docker.",0.1157707128901559,0,role data scientist experience 6 year experience data scientist education self teach developer skill pandas power bi rest api c spark c++ ci cd,look devops engineer expertise java python data analysis gcp hadoop html docker,0.0,0.6762985168348056
411,"Role: Data Scientist. Experience: 13 years of experience in Data Scientist.. Education: PhD in AI. Skills: MySQL, Vue, FastAPI.","Looking for a ML Engineer with expertise in TypeScript, Redis, Docker, Keras, Data Science, REST API.",0.1539191716791328,0,role data scientist experience 13 year experience data scientist education phd ai skill mysql vue fastapi,look ml engineer expertise typescript redis docker keras data science rest api,0.0,0.6832720551796073
412,"Role: Data Scientist. Experience: 1 years of experience in Data Scientist.. Education: PhD in AI. Skills: Cloud Computing, TensorFlow, NumPy, TypeScript.","Looking for a Frontend Developer with expertise in Microservices, TypeScript, Machine Learning, Tableau, Java.",0.2999963611259683,0,role data scientist experience 1 year experience data scientist education phd ai skill cloud computing tensorflow numpy typescript,look frontend developer expertise microservices typescript machine learning tableau java,0.2,0.6456324207952062
413,"Role: Data Scientist. Experience: 14 years of experience in Data Scientist.. Education: MS in Data Science. Skills: Spark, Agile, Computer Vision, AWS, FastAPI, Terraform.","Looking for a DevOps Engineer with expertise in TensorFlow, Ansible, HTML, AWS, CI/CD.",0.3973085936338877,0,role data scientist experience 14 year experience data scientist education ms data science skill spark agile computer vision aws fastapi terraform,look devops engineer expertise tensorflow ansible html aws ci cd,0.16666666666666666,0.44703198673467254
414,"Role: Data Scientist. Experience: 4 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Express, Ansible, Excel, C#, FastAPI, GraphQL, Data Analysis, Azure.","Looking for a ML Engineer with expertise in Vue, Project Management, Selenium, SQL, Hadoop, MongoDB.",0.3367402431948628,0,role data scientist experience 4 year experience data scientist education bs computer science skill express ansible excel c fastapi graphql data analysis azure,look ml engineer expertise vue project management selenium sql hadoop mongodb,0.0,0.49941584493378044
415,"Role: Frontend Developer. Experience: 1 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Data Science, Excel, PostgreSQL, React, Problem Solving, CSS, NLP.","Looking for a ML Engineer with expertise in Agile, REST API, Power BI, Scrum, TensorFlow.",0.2253338251409197,0,role frontend developer experience 1 year experience frontend developer education phd ai skill data science excel postgresql react problem solving css nlp,look ml engineer expertise agile rest api power bi scrum tensorflow,0.0,0.7930847481577777
416,"Role: Data Scientist. Experience: 10 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Elasticsearch, Computer Vision, Redis, JavaScript, Scrum, SQL, C#, Jenkins.","Looking for a DevOps Engineer with expertise in TensorFlow, GraphQL, Ansible, Tableau, Microservices, PyTorch, Redis.",0.3817283662460747,0,role data scientist experience 10 year experience data scientist education bs computer science skill elasticsearch computer vision redis javascript scrum sql c jenkins,look devops engineer expertise tensorflow graphql ansible tableau microservices pytorch redis,0.125,0.4862554046502805
417,"Role: Frontend Developer. Experience: 3 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Scikit-Learn, Data Analysis, Jenkins, Ansible, Communication Skills, FastAPI, Cloud Computing, PyTorch.","Looking for a Software Engineer with expertise in Selenium, C++, NumPy, Java, NLP, PyTorch.",0.274154479596078,0,role frontend developer experience 3 year experience frontend developer education self teach developer skill scikit learn data analysis jenkins ansible communication skills fastapi cloud computing pytorch,look software engineer expertise selenium c++ numpy java nlp pytorch,0.16666666666666666,0.6704329746470785
418,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: TensorFlow, Elasticsearch, MySQL, Azure.","Looking for a ML Engineer with expertise in Keras, Spark, MySQL, Flask, Power BI.",0.5377360213631954,0,role devops engineer experience 3 year experience devops engineer education bs computer science skill tensorflow elasticsearch mysql azure,look ml engineer expertise keras spark mysql flask power bi,0.2,0.6379162412816864
419,"Role: DevOps Engineer. Experience: 9 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Ansible, Microservices, Data Analysis, HTML.","Looking for a DevOps Engineer with expertise in Flask, MongoDB, Selenium, Vue, Data Analysis, Pandas.",0.5529369681430887,0,role devops engineer experience 9 year experience devops engineer education phd ai skill ansible microservices data analysis html,look devops engineer expertise flask mongodb selenium vue data analysis pandas,0.2857142857142857,0.756217800240702
420,"Role: Data Scientist. Experience: 10 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Ansible, C++, Linux, Pandas, GraphQL, MongoDB.","Looking for a Frontend Developer with expertise in Spark, Problem Solving, C++, Terraform, Django, Keras, JavaScript.",0.1471643678054637,0,role data scientist experience 10 year experience data scientist education self teach developer skill ansible c++ linux pandas graphql mongodb,look frontend developer expertise spark problem solving c++ terraform django keras javascript,0.14285714285714285,0.6961879442216491
421,"Role: Frontend Developer. Experience: 8 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Scikit-Learn, Deep Learning, Computer Vision, PyTorch, Kubernetes, GitHub, CI/CD, C#.","Looking for a Software Engineer with expertise in PyTorch, REST API, Flask, Selenium, Keras, GitHub.",0.4019271105309626,0,role frontend developer experience 8 year experience frontend developer education self teach developer skill scikit learn deep learning computer vision pytorch kubernetes github ci cd c,look software engineer expertise pytorch rest api flask selenium keras github,0.3333333333333333,0.7246723761451735
422,"Role: ML Engineer. Experience: 7 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: HTML, GraphQL, MongoDB, GitHub.","Looking for a DevOps Engineer with expertise in DevOps, Java, AWS, Data Analysis.",0.2982431823348148,0,role ml engineer experience 7 year experience ml engineer education bs computer science skill html graphql mongodb github,look devops engineer expertise devops java aws data analysis,0.0,0.6614318612107359
423,"Role: Software Engineer. Experience: 10 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Cloud Computing, Node.js, Data Science.","Looking for a ML Engineer with expertise in Git, AWS, Express, Spark, CI/CD, FastAPI.",0.1531219550429673,0,role software engineer experience 10 year experience software engineer education ms data science skill cloud computing node.js data science,look ml engineer expertise git aws express spark ci cd fastapi,0.0,0.6430723974167019
424,"Role: Frontend Developer. Experience: 5 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Elasticsearch, Spark, Machine Learning, Java, DevOps, Linux, Docker, Hadoop.","Looking for a Software Engineer with expertise in Selenium, Data Science, Flask, C++.",0.2509906578615126,0,role frontend developer experience 5 year experience frontend developer education ms data science skill elasticsearch spark machine learning java devops linux docker hadoop,look software engineer expertise selenium data science flask c++,0.25,0.7297160125029117
425,"Role: Data Scientist. Experience: 2 years of experience in Data Scientist.. Education: PhD in AI. Skills: Node.js, Deep Learning, Kubernetes, Express.","Looking for a ML Engineer with expertise in Agile, Django, GitHub, Java, PyTorch, Data Science.",0.2574536488725098,0,role data scientist experience 2 year experience data scientist education phd ai skill node.js deep learning kubernetes express,look ml engineer expertise agile django github java pytorch data science,0.0,0.6589674974545499
426,"Role: Frontend Developer. Experience: 1 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: TensorFlow, Terraform, Project Management, Java, Computer Vision.","Looking for a Data Scientist with expertise in Computer Vision, Terraform, Machine Learning, Kubernetes, Data Science, CI/CD, HTML.",0.3209130978622212,0,role frontend developer experience 1 year experience frontend developer education bs computer science skill tensorflow terraform project management java computer vision,look data scientist expertise computer vision terraform machine learning kubernetes data science ci cd html,0.2857142857142857,0.8239562093581466
427,"Role: Data Scientist. Experience: 15 years of experience in Data Scientist.. Education: PhD in AI. Skills: Angular, CSS, Express, Data Science.","Looking for a Software Engineer with expertise in NLP, NoSQL, Machine Learning, Microservices, Data Analysis, GraphQL, PostgreSQL.",0.3528478793064931,0,role data scientist experience 15 year experience data scientist education phd ai skill angular css express data science,look software engineer expertise nlp nosql machine learning microservices data analysis graphql postgresql,0.0,0.7259750674004662
428,"Role: Data Scientist. Experience: 1 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Vue, Power BI, Machine Learning, Excel.","Looking for a ML Engineer with expertise in Pandas, Express, Django, Azure, Selenium, CSS, Project Management.",0.1110441804326905,0,role data scientist experience 1 year experience data scientist education bs computer science skill vue power bi machine learning excel,look ml engineer expertise pandas express django azure selenium css project management,0.0,0.5914910581483381
429,"Role: Software Engineer. Experience: 13 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Computer Vision, Django, Deep Learning, DevOps, C#, Express.","Looking for a Data Scientist with expertise in C#, Data Analysis, MySQL, PyTorch, Machine Learning, JavaScript.",0.3538361470581931,0,role software engineer experience 13 year experience software engineer education ms data science skill computer vision django deep learning devops c express,look data scientist expertise c data analysis mysql pytorch machine learning javascript,0.16666666666666666,0.785860795314392
430,"Role: ML Engineer. Experience: 4 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Terraform, Deep Learning, Data Analysis, Computer Vision, GCP, SQL.","Looking for a Frontend Developer with expertise in GraphQL, Selenium, REST API, Vue, CI/CD, Angular.",0.1889375279575554,0,role ml engineer experience 4 year experience ml engineer education bs computer science skill terraform deep learning data analysis computer vision gcp sql,look frontend developer expertise graphql selenium rest api vue ci cd angular,0.0,0.561395662319614
431,"Role: Software Engineer. Experience: 3 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Hadoop, Microservices, Flask, GCP, Elasticsearch, PyTorch, CSS, Python.","Looking for a DevOps Engineer with expertise in TypeScript, React, TensorFlow, NumPy, Computer Vision, Node.js.",0.1127228509710468,0,role software engineer experience 3 year experience software engineer education bs computer science skill hadoop microservices flask gcp elasticsearch pytorch css python,look devops engineer expertise typescript react tensorflow numpy computer vision node.js,0.0,0.7359879451183563
432,"Role: DevOps Engineer. Experience: 6 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: NoSQL, TypeScript, Terraform, Deep Learning.","Looking for a DevOps Engineer with expertise in NoSQL, Cloud Computing, Problem Solving, Java, Communication Skills, Git, Microservices.",0.4688972598835027,0,role devops engineer experience 6 year experience devops engineer education bs computer science skill nosql typescript terraform deep learning,look devops engineer expertise nosql cloud computing problem solving java communication skills git microservices,0.25,0.7921135599530904
433,"Role: Data Scientist. Experience: 4 years of experience in Data Scientist.. Education: MS in Data Science. Skills: MongoDB, DevOps, Docker, SQL.","Looking for a ML Engineer with expertise in Scikit-Learn, Docker, NLP, Java, AWS.",0.2290250154912728,0,role data scientist experience 4 year experience data scientist education ms data science skill mongodb devops docker sql,look ml engineer expertise scikit learn docker nlp java aws,0.2,0.5661891799903123
434,"Role: Software Engineer. Experience: 6 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Ansible, CSS, Django, MongoDB.","Looking for a Frontend Developer with expertise in Scrum, Linux, Deep Learning, Angular, Terraform.",0.2883186698001103,0,role software engineer experience 6 year experience software engineer education ms data science skill ansible css django mongodb,look frontend developer expertise scrum linux deep learning angular terraform,0.0,0.6513138524081555
435,"Role: Data Scientist. Experience: 5 years of experience in Data Scientist.. Education: PhD in AI. Skills: CSS, Deep Learning, Kubernetes, NumPy.","Looking for a Frontend Developer with expertise in Linux, SQL, PyTorch, CI/CD.",0.288829281327898,0,role data scientist experience 5 year experience data scientist education phd ai skill css deep learning kubernetes numpy,look frontend developer expertise linux sql pytorch ci cd,0.0,0.458862977039109
436,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: PhD in AI. Skills: Angular, TypeScript, Excel, Deep Learning, JavaScript, Tableau, AWS, CSS.","Looking for a ML Engineer with expertise in GCP, Data Analysis, PyTorch, TypeScript, Communication Skills.",0.4297156564135332,0,role ml engineer experience 9 year experience ml engineer education phd ai skill angular typescript excel deep learning javascript tableau aws css,look ml engineer expertise gcp data analysis pytorch typescript communication skills,0.2,0.7922850670109117
437,"Role: Data Scientist. Experience: 2 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Redis, Machine Learning, NoSQL.","Looking for a Data Scientist with expertise in Flask, NoSQL, TensorFlow, Vue, GraphQL.",0.431352473183445,0,role data scientist experience 2 year experience data scientist education bs computer science skill redis machine learning nosql,look data scientist expertise flask nosql tensorflow vue graphql,0.2,0.684491880762039
438,"Role: Software Engineer. Experience: 7 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: NoSQL, Problem Solving, Deep Learning, Microservices.","Looking for a Data Scientist with expertise in C++, JavaScript, Hadoop, FastAPI, MySQL, SQL, NLP.",0.2532528650138628,0,role software engineer experience 7 year experience software engineer education bs computer science skill nosql problem solving deep learning microservices,look data scientist expertise c++ javascript hadoop fastapi mysql sql nlp,0.0,0.5590291138790461
439,"Role: DevOps Engineer. Experience: 6 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Keras, HTML, AWS, CI/CD, Power BI, Jenkins, Machine Learning, Tableau.","Looking for a DevOps Engineer with expertise in GraphQL, GCP, CSS, TypeScript, HTML, Angular, TensorFlow.",0.4481647187783631,0,role devops engineer experience 6 year experience devops engineer education self teach developer skill keras html aws ci cd power bi jenkins machine learning tableau,look devops engineer expertise graphql gcp css typescript html angular tensorflow,0.25,0.7234353350743337
440,"Role: Data Scientist. Experience: 4 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Python, Hadoop, Tableau, Vue.","Looking for a Software Engineer with expertise in Project Management, Microservices, TypeScript, PostgreSQL, Computer Vision.",0.2627468010574873,0,role data scientist experience 4 year experience data scientist education bs computer science skill python hadoop tableau vue,look software engineer expertise project management microservices typescript postgresql computer vision,0.0,0.7112299013989369
441,"Role: Frontend Developer. Experience: 3 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Communication Skills, C#, Agile, MySQL, C++, Microservices, Machine Learning.","Looking for a Frontend Developer with expertise in Django, Problem Solving, MySQL, Cloud Computing, TensorFlow, Angular.",0.4405921480120985,0,role frontend developer experience 3 year experience frontend developer education phd ai skill communication skills c agile mysql c++ microservices machine learning,look frontend developer expertise django problem solving mysql cloud computing tensorflow angular,0.16666666666666666,0.800453456255563
